file_stem,file_name,full_path,relative_path,level_1_dir,level_2_dir,level_3_dir,suffix,size_mb,page_count,sample_text_len,is_scanned_suspect,detect_status,extract_status,output_json
92 NBT 31070-2015 风力发电场监控系统通信-一致性测试,92 NBT 31070-2015 风力发电场监控系统通信-一致性测试.PDF,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\92 NBT 31070-2015 风力发电场监控系统通信-一致性测试.PDF,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\92 NBT 31070-2015 风力发电场监控系统通信-一致性测试.PDF,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,9.01,44,0,True,success,,
93 NBT 31110-2017 风电场有功功率调节与控制技术规定,93 NBT 31110-2017 风电场有功功率调节与控制技术规定.PDF,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\93 NBT 31110-2017 风电场有功功率调节与控制技术规定.PDF,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\93 NBT 31110-2017 风电场有功功率调节与控制技术规定.PDF,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,1.17,16,0,True,success,,
94 NBT 33012-2014分布式电源接入配电网监控系统功能规范,94 NBT 33012-2014分布式电源接入配电网监控系统功能规范.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\94 NBT 33012-2014分布式电源接入配电网监控系统功能规范.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\94 NBT 33012-2014分布式电源接入配电网监控系统功能规范.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,0.45,11,0,True,success,,
95 NBT 31079-2016 风电功率预测系统测风塔数据测量技术要求,95 NBT 31079-2016 风电功率预测系统测风塔数据测量技术要求.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\95 NBT 31079-2016 风电功率预测系统测风塔数据测量技术要求.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\95 NBT 31079-2016 风电功率预测系统测风塔数据测量技术要求.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,2.12,10,36,True,success,,
DLT 2144.6-2021变电站自动化系统及设备检测规范 第6部分：网络报文记录分析装置,DLT 2144.6-2021变电站自动化系统及设备检测规范 第6部分：网络报文记录分析装置.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\DLT 2144.6-2021变电站自动化系统及设备检测规范 第6部分：网络报文记录分析装置.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\DLT 2144.6-2021变电站自动化系统及设备检测规范 第6部分：网络报文记录分析装置.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,10.02,28,0,True,success,,
DLT 2329-2021调度自动化主站智能告警技术规范,DLT 2329-2021调度自动化主站智能告警技术规范.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\DLT 2329-2021调度自动化主站智能告警技术规范.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\DLT 2329-2021调度自动化主站智能告警技术规范.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,4.44,17,0,True,success,,
DLT 2331-2021变电站监控系统应用服务及接口技术规范,DLT 2331-2021变电站监控系统应用服务及接口技术规范.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\DLT 2331-2021变电站监控系统应用服务及接口技术规范.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\DLT 2331-2021变电站监控系统应用服务及接口技术规范.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,15.01,54,0,True,success,,
DLT 2332-2021变电站自动化系统智能告警技术要求,DLT 2332-2021变电站自动化系统智能告警技术要求.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\DLT 2332-2021变电站自动化系统智能告警技术要求.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\DLT 2332-2021变电站自动化系统智能告警技术要求.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,2.73,12,0,True,success,,
DLT 2334-2021电网工程建设遥感动态监控技术规程,DLT 2334-2021电网工程建设遥感动态监控技术规程.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\DLT 2334-2021电网工程建设遥感动态监控技术规程.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\DLT 2334-2021电网工程建设遥感动态监控技术规程.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,25.37,130,0,True,success,,
DLT 2335-2021电力监控系统网络安全防护技术导则,DLT 2335-2021电力监控系统网络安全防护技术导则.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\DLT 2335-2021电力监控系统网络安全防护技术导则.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\DLT 2335-2021电力监控系统网络安全防护技术导则.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,3.63,12,0,True,success,,
DLT 2336-2021电力监控系统设备及软件网络安全检测要求,DLT 2336-2021电力监控系统设备及软件网络安全检测要求.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\DLT 2336-2021电力监控系统设备及软件网络安全检测要求.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\DLT 2336-2021电力监控系统设备及软件网络安全检测要求.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,10.84,32,0,True,success,,
